SHOT_DIST,CLOSE_DEF_DIST,SHOT_CLOCK,PERIOD,is_home,is_3pt,is_paint,is_midrange,is_4q,is_ot,time_pressure,defender_pressure,open_shot,dist_x_defender,dist_x_time,pressure_x_3pt,shot_difficulty,made
18.3,4.6,14.0,1,1,0,0,1,0,1,0,0,0,84.17999999999999,256.2,0,1.8775070028011205,0
15.1,4.0,4.7,1,1,0,0,1,0,1,0,0,0,60.4,70.97,0,1.938321513002364,1
23.9,9.0,16.3,1,1,1,0,0,0,1,0,0,1,215.1,389.57,0,1.9632795178129374,0
2.3,3.1,21.3,1,1,0,1,0,0,1,0,0,0,7.13,48.989999999999995,0,1.4013928012519563,1
29.4,1.4,,1,1,1,0,0,0,1,0,1,0,41.16,,1,,0
16.8,4.7,9.2,2,1,0,0,1,0,1,0,0,0,78.96000000000001,154.56,0,1.8610033444816054,0
25.1,4.4,1.2,2,1,1,0,0,0,1,1,0,0,110.44000000000001,30.12,0,2.8740816326530614,0
18.8,6.0,11.9,3,1,0,0,1,0,1,0,0,1,112.80000000000001,223.72000000000003,0,1.8645464339581985,0
15.4,5.1,12.1,3,1,0,0,1,0,1,0,0,0,78.53999999999999,186.34,0,1.7745493900039353,1
4.8,0.5,6.3,1,0,0,0,1,0,1,0,1,0,2.4,30.24,0,2.3187301587301583,0
23.9,5.0,16.8,1,0,1,0,0,0,1,0,0,0,119.5,401.52,0,2.038008658008658,0
25.1,3.8,0.6,1,0,1,0,0,0,1,1,0,0,95.38,15.06,0,3.735891472868217,0
23.7,14.5,6.0,1,0,0,0,1,0,1,0,0,1,343.65,142.2,0,2.0233333333333334,1
23.9,4.4,18.7,2,0,1,0,0,0,1,0,0,0,105.16,446.92999999999995,0,2.054224235148605,0
17.4,5.1,16.5,2,0,0,0,1,0,1,0,0,0,88.73999999999998,287.09999999999997,0,1.819177489177489,1
1.1,1.2,,2,0,0,1,0,0,1,0,1,0,1.32,,0,,0
24.2,5.3,15.1,3,0,1,0,0,0,1,0,0,0,128.26,365.41999999999996,0,2.045305625333029,0
16.0,3.6,17.3,3,0,0,0,1,0,1,0,0,0,57.6,276.8,0,1.8350392405658162,0
1.2,1.5,19.0,3,0,0,1,0,0,1,0,1,0,1.7999999999999998,22.8,0,1.5926315789473684,1
4.2,0.0,16.7,3,0,0,0,1,0,1,0,1,0,0.0,70.14,0,3.199880239520958,0
18.3,3.8,4.9,3,0,0,0,1,0,1,0,0,0,69.54,89.67000000000002,0,2.046639772187945,0
40.4,14.2,,3,0,1,0,0,0,1,0,0,1,573.68,,0,,0
3.1,2.4,7.9,4,0,0,1,0,1,0,0,0,0,7.4399999999999995,24.490000000000002,0,1.5747431980212425,1
19.7,4.9,7.7,4,0,0,0,1,1,0,0,0,0,96.53,151.69,0,1.9717219817219818,0
23.9,7.9,21.5,4,0,1,0,0,1,0,0,0,1,188.81,513.85,0,1.9622259136212625,0
1.5,4.5,21.2,1,1,0,1,0,0,1,0,0,0,6.75,31.799999999999997,0,1.2971698113207548,1
14.1,1.9,2.9,1,1,0,0,1,0,1,1,1,0,26.79,40.89,0,2.2314942528735635,0
5.3,2.9,19.1,1,1,0,0,1,0,1,0,0,0,15.37,101.23,0,1.5231403346678984,0
7.2,2.1,14.0,2,1,0,0,1,0,1,0,0,0,15.120000000000001,100.8,0,1.696043956043956,0
6.4,2.4,8.3,2,1,0,0,1,0,1,0,0,0,15.36,53.120000000000005,0,1.6786428472510733,0
18.9,6.1,5.8,2,1,0,0,1,0,1,0,0,1,115.28999999999998,109.61999999999999,0,1.9539289446186,0
12.0,3.1,5.1,3,1,0,0,1,0,1,0,0,0,37.2,61.199999999999996,0,1.8738562091503268,0
13.9,1.9,18.1,3,1,0,0,1,0,1,0,1,0,26.41,251.59000000000003,0,1.9352486187845304,0
18.4,3.6,13.6,3,1,0,0,1,0,1,0,0,0,66.24,250.23999999999998,0,1.9307651841224294,1
24.3,7.6,18.4,3,1,1,0,0,0,1,0,0,1,184.68,447.12,0,1.9878046162104135,1
11.8,0.8,16.5,3,1,0,0,1,0,1,0,1,0,9.440000000000001,194.70000000000002,0,2.2231701631701632,1
9.7,6.8,20.5,3,1,0,0,1,0,1,0,0,1,65.96,198.85,0,1.5091001225080745,1
16.5,6.1,17.9,3,1,0,0,1,0,1,0,0,1,100.64999999999999,295.34999999999997,0,1.7573810733028612,0
13.5,4.4,10.0,4,1,0,0,1,1,0,0,0,0,59.400000000000006,135.0,0,1.7540816326530613,1
17.3,2.3,6.9,4,1,0,0,1,1,0,0,0,0,39.79,119.37,0,2.0787370600414077,0
21.3,3.9,2.3,4,1,0,0,1,1,0,1,0,0,83.07000000000001,48.989999999999995,0,2.37205533596838,1
24.5,4.0,13.3,1,0,1,0,0,0,1,0,0,0,98.0,325.85,0,2.114076858813701,0
2.8,0.8,,1,0,0,1,0,0,1,0,1,0,2.2399999999999998,,0,,1
4.2,0.7,17.1,2,0,0,0,1,0,1,0,1,0,2.94,71.82000000000001,0,2.031812865497076,0
17.9,4.7,12.8,3,0,0,0,1,0,1,0,0,0,84.13,229.12,0,1.8670993589743587,0
23.9,4.1,8.9,3,0,1,0,0,0,1,0,0,0,97.98999999999998,212.71,0,2.1264175215762906,1
18.0,4.7,14.8,3,0,0,0,1,0,1,0,0,0,84.60000000000001,266.40000000000003,0,1.8598752598752597,1
5.2,2.6,18.4,4,0,0,0,1,1,0,0,0,0,13.520000000000001,95.67999999999999,0,1.5502618045815801,0
17.5,3.6,14.3,5,0,0,0,1,1,0,0,0,0,63.0,250.25,0,1.8971658422877935,1
4.8,2.7,5.3,5,0,0,0,1,1,0,0,0,0,12.96,25.439999999999998,0,1.661179245283019,0
10.9,2.2,5.7,5,0,0,0,1,1,0,0,0,0,23.980000000000004,62.13,0,1.909142300194932,1
14.8,3.6,6.5,1,1,0,0,1,0,1,0,0,0,53.28,96.2,0,1.8910819262038774,0
24.0,6.2,4.4,1,1,1,0,0,0,1,0,0,1,148.8,105.60000000000001,0,2.176526458616011,1
4.5,2.3,16.7,1,1,0,0,1,0,1,0,0,0,10.35,75.14999999999999,0,1.5670230966638152,0
0.8,0.1,17.3,1,1,0,1,0,0,1,0,1,0,0.08000000000000002,13.840000000000002,0,2.751136801541426,1
17.8,6.2,14.4,2,1,0,0,1,0,1,0,0,1,110.36000000000001,256.32,0,1.8120315091210615,0
2.8,6.8,21.0,2,1,0,1,0,0,1,0,0,1,19.04,58.8,0,1.277938682322244,1
13.2,5.6,15.2,2,1,0,0,1,0,1,0,0,0,73.91999999999999,200.64,0,1.669723899913719,1
2.9,1.2,,2,1,0,1,0,0,1,0,1,0,3.48,,0,,0
20.0,5.7,18.0,3,1,0,0,1,0,1,0,0,0,114.0,360.0,0,1.8835125448028673,0
2.8,2.0,3.9,3,1,0,1,0,0,1,1,1,0,5.6,10.92,0,1.7497435897435898,0
18.0,8.6,18.1,3,1,0,0,1,0,1,0,0,1,154.79999999999998,325.8,0,1.7651387286746403,1
26.0,5.7,12.6,3,1,1,0,0,0,1,0,0,0,148.20000000000002,327.59999999999997,0,2.1073220686123912,0
12.2,3.2,17.5,1,1,0,0,1,0,1,0,0,0,39.04,213.5,0,1.734079794079794,1
4.1,4.4,15.0,1,1,0,0,1,0,1,0,0,0,18.04,61.49999999999999,0,1.4074149659863946,1
10.4,5.5,16.6,1,1,0,0,1,0,1,0,0,0,57.2,172.64000000000001,0,1.5735742971887552,0
5.4,2.9,13.1,1,1,0,0,1,0,1,0,0,0,15.66,70.74000000000001,0,1.5504535249214189,0
22.0,3.6,4.0,1,1,0,0,1,0,1,1,0,0,79.2,88.0,0,2.2272357723577234,0
11.8,3.3,8.4,2,1,0,0,1,0,1,0,0,0,38.94,99.12,0,1.7755388471177946,1
26.4,5.1,19.6,2,1,1,0,0,0,1,0,0,0,134.64,517.44,0,2.109591836734694,0
12.5,3.6,20.4,3,1,0,0,1,0,1,0,0,0,45.0,254.99999999999997,0,1.7095887135341943,1
20.1,6.6,16.2,3,1,0,0,1,0,1,0,0,1,132.66,325.62,0,1.8725734654842636,1
2.7,5.6,19.7,3,1,0,1,0,0,1,0,0,0,15.12,53.190000000000005,0,1.3046958475493051,1
1.7,2.0,2.9,3,1,0,1,0,0,1,1,1,0,3.4,4.93,0,1.8014942528735634,0
14.2,5.3,13.5,4,1,0,0,1,1,0,0,0,0,75.25999999999999,191.7,0,1.7198212005108555,0
32.3,3.3,1.7,4,1,1,0,0,1,0,1,0,0,106.58999999999999,54.91,0,2.928059855521156,0
23.8,6.5,17.3,1,0,1,0,0,0,1,0,0,1,154.70000000000002,411.74,0,1.9939939443985688,0
21.3,5.2,21.0,1,0,0,0,1,0,1,0,0,0,110.76,447.3,0,1.9330576441102758,1
24.5,5.0,18.7,1,0,1,0,0,0,1,0,0,0,122.5,458.15,0,2.0519607843137253,0
3.3,1.9,21.0,1,0,0,1,0,0,1,0,1,0,6.27,69.3,0,1.5742857142857143,1
10.4,3.3,3.7,2,0,0,0,1,0,1,1,0,0,34.32,38.480000000000004,0,1.8800948316737789,1
0.5,0.9,7.9,2,0,0,1,0,0,1,0,1,0,0.45,3.95,0,1.8575346594333937,1
24.0,7.5,18.0,2,0,1,0,0,0,1,0,0,1,180.0,432.0,0,1.9805555555555556,0
11.5,4.1,14.0,3,0,0,0,1,0,1,0,0,0,47.15,161.0,0,1.6721532091097309,1
3.3,2.3,7.7,3,0,0,1,0,0,1,0,0,0,7.589999999999999,25.41,0,1.597012987012987,1
18.6,3.9,12.7,3,0,0,0,1,0,1,0,0,0,72.54,236.22,0,1.9260128847530424,1
15.5,12.5,20.9,3,0,0,0,1,0,1,0,0,1,193.75,323.95,0,1.6414366335418968,0
7.5,1.4,1.1,3,0,0,0,1,0,1,1,1,0,10.5,8.25,0,2.6854066985645932,0
13.2,3.0,14.2,3,0,0,0,1,0,1,0,0,0,39.599999999999994,187.43999999999997,0,1.7961368209255533,0
1.9,1.3,15.8,4,0,0,1,0,1,0,0,1,0,2.4699999999999998,30.02,0,1.682180028129395,1
2.6,2.8,13.1,4,0,0,1,0,1,0,0,0,0,7.279999999999999,34.06,0,1.466032847559565,1
24.7,3.9,7.4,4,0,1,0,0,1,0,0,0,0,96.33,182.78,0,2.185741195741196,0
24.9,4.2,2.3,4,0,1,0,0,1,0,1,0,0,104.58,57.26999999999999,0,2.4775485661424606,0
22.5,13.8,14.4,1,0,0,0,1,0,1,0,0,1,310.5,324.0,0,1.8893745143745142,0
10.1,6.5,11.5,1,0,0,0,1,0,1,0,0,1,65.64999999999999,116.14999999999999,0,1.5664803312629398,0
0.7,2.7,14.8,1,0,0,1,0,0,1,0,0,0,1.89,10.36,0,1.403400900900901,0
19.1,10.6,20.0,1,0,0,0,1,0,1,0,0,1,202.46,382.0,0,1.7767567567567568,1
2.7,1.5,12.0,1,0,0,1,0,0,1,0,1,0,4.050000000000001,32.400000000000006,0,1.6733333333333333,0
19.5,2.9,17.3,1,0,0,0,1,0,1,0,0,0,56.55,337.35,0,2.0019211152669163,0
2.0,4.0,17.4,2,0,0,1,0,0,1,0,0,0,8.0,34.8,0,1.3463601532567049,0
2.1,1.7,,2,0,0,1,0,0,1,0,1,0,3.57,,0,,1
1.7,1.3,18.6,3,0,0,1,0,0,1,0,1,0,2.21,31.62,0,1.6659856630824372,0
21.7,5.0,10.6,3,0,0,0,1,0,1,0,0,0,108.5,230.01999999999998,0,1.9994911377930245,1
7.0,2.3,19.2,3,0,0,0,1,0,1,0,0,0,16.099999999999998,134.4,0,1.6425595238095236,0
24.2,8.0,8.7,3,0,1,0,0,0,1,0,0,1,193.6,210.53999999999996,0,2.0392562542258283,1
2.0,1.2,17.9,3,0,0,1,0,0,1,0,1,0,2.4,35.8,0,1.7107678825720232,1
25.7,5.1,,3,0,1,0,0,0,1,0,0,0,131.07,,0,,1
19.4,2.0,11.4,4,0,0,0,1,1,0,0,1,0,38.8,221.16,0,2.1343859649122807,0
24.6,12.5,15.5,4,0,1,0,0,1,0,0,0,1,307.5,381.3,0,1.961439205955335,0
4.8,2.1,15.8,4,0,0,0,1,1,0,0,0,0,10.08,75.84,0,1.607906523855891,0
24.0,0.0,13.6,4,0,1,0,0,1,0,0,1,0,0.0,326.4,1,3.8735294117647054,0
15.3,1.6,16.4,1,0,0,0,1,0,1,0,1,0,24.480000000000004,250.92,0,2.0471660859465737,0
5.1,2.5,21.3,1,0,0,0,1,0,1,0,0,0,12.75,108.63,0,1.550281690140845,0
1.9,3.5,17.1,1,0,0,1,0,0,1,0,0,0,6.6499999999999995,32.49,0,1.371812865497076,1
6.2,3.3,15.3,1,0,0,0,1,0,1,0,0,0,20.46,94.86000000000001,0,1.5351840385276918,0
26.5,5.5,19.6,2,0,1,0,0,0,1,0,0,0,145.75,519.4000000000001,0,2.101020408163265,0
24.6,5.8,15.7,3,0,1,0,0,0,1,0,0,0,142.68,386.22,0,2.0424244262460824,0
26.0,6.6,22.0,3,0,1,0,0,0,1,0,0,1,171.6,572.0,0,2.052966282543747,1
11.3,2.2,21.2,3,0,0,0,1,0,1,0,0,0,24.860000000000003,239.56,0,1.794206848357792,0
16.9,4.4,15.2,3,0,0,0,1,0,1,0,0,0,74.36,256.87999999999994,0,1.833204439670605,1
15.3,3.3,12.6,3,0,0,0,1,0,1,0,0,0,50.49,192.78,0,1.8525229741019213,0
23.2,7.2,1.3,3,0,0,0,1,0,1,1,0,1,167.04,30.16,0,2.6724342324342323,1
20.5,8.1,5.9,3,0,0,0,1,0,1,0,0,1,166.04999999999998,120.95,0,1.969103928524504,0
19.8,2.8,,3,0,0,0,1,0,1,0,0,0,55.44,,0,,0
13.5,1.6,,1,1,0,0,1,0,1,0,1,0,21.6,,0,,0
2.9,3.2,,1,1,0,1,0,0,1,0,0,0,9.28,,0,,1
21.3,3.2,,1,1,0,0,1,0,1,0,0,0,68.16000000000001,,0,,1
22.9,1.7,,1,1,0,0,1,0,1,0,1,0,38.93,,0,,1
4.0,3.1,,1,1,0,1,0,0,1,0,0,0,12.4,,0,,0
14.0,4.2,,2,1,0,0,1,0,1,0,0,0,58.800000000000004,,0,,1
2.5,1.9,,2,1,0,1,0,0,1,0,1,0,4.75,,0,,1
6.4,2.7,,2,1,0,0,1,0,1,0,0,0,17.28,,0,,0
24.1,10.5,,3,1,1,0,0,0,1,0,0,1,253.05,,0,,1
13.0,2.8,,3,1,0,0,1,0,1,0,0,0,36.4,,0,,1
24.2,3.3,,3,1,1,0,0,0,1,0,0,0,79.86,,0,,1
14.4,2.1,,4,1,0,0,1,1,0,0,0,0,30.240000000000002,,0,,1
2.2,5.2,,4,1,0,1,0,1,0,0,0,0,11.440000000000001,,0,,1
2.6,0.9,,4,1,0,1,0,1,0,0,1,0,2.3400000000000003,,0,,0
24.4,7.6,,4,1,1,0,0,1,0,0,0,1,185.43999999999997,,0,,1
17.3,5.2,,4,1,0,0,1,1,0,0,0,0,89.96000000000001,,0,,0
22.1,4.4,,4,1,0,0,1,1,0,0,0,0,97.24000000000001,,0,,0
17.5,4.3,4.0,1,0,0,0,1,0,1,1,0,0,75.25,70.0,0,2.041666666666667,0
2.0,3.3,15.8,1,0,0,1,0,0,1,0,0,0,6.6,31.6,0,1.393115700644015,0
2.9,2.8,17.5,1,0,0,1,0,0,1,0,0,0,8.12,50.75,0,1.4568398268398268,1
1.6,1.3,18.7,1,0,0,1,0,0,1,0,1,0,2.08,29.92,0,1.6623648247177658,1
1.7,1.4,23.2,1,0,0,1,0,0,1,0,1,0,2.38,39.44,0,1.6260859044162128,1
6.0,0.0,15.6,1,0,0,0,1,0,1,0,1,0,0.0,93.6,0,3.264102564102564,0
15.8,2.9,,1,0,0,0,1,0,1,0,0,0,45.82,,0,,0
2.9,3.0,18.5,2,0,0,1,0,0,1,0,0,0,8.7,53.65,0,1.4364350064350062,1
3.3,0.9,18.1,3,0,0,1,0,0,1,0,1,0,2.9699999999999998,59.730000000000004,0,1.8795343330702448,0
23.8,0.4,19.0,3,0,1,0,0,0,1,0,1,0,9.520000000000001,452.2,1,2.9570760233918127,1
7.2,3.1,14.4,3,0,0,0,1,0,1,0,0,0,22.32,103.68,0,1.587222222222222,1
7.0,1.6,15.1,4,0,0,0,1,1,0,0,1,0,11.200000000000001,105.7,0,1.7757489750867232,0
8.2,5.0,15.9,4,0,0,0,1,1,0,0,0,0,41.0,130.38,0,1.5180445969125214,0
1.9,0.8,18.0,4,0,0,1,0,1,0,0,1,0,1.52,34.199999999999996,0,1.888119658119658,0
1.2,5.3,18.0,4,0,0,1,0,1,0,0,0,0,6.359999999999999,21.599999999999998,0,1.2679693486590038,1
4.4,1.3,16.3,4,0,0,0,1,1,0,0,1,0,5.720000000000001,71.72000000000001,0,1.7635719154737561,0
14.8,3.1,15.7,1,0,0,0,1,0,1,0,0,0,45.88,232.36,0,1.8348053786270346,0
3.2,2.8,18.8,1,0,0,1,0,0,1,0,0,0,8.959999999999999,60.160000000000004,0,1.4628884590586717,0
18.1,2.8,14.4,1,0,0,0,1,0,1,0,0,0,50.68,260.64000000000004,0,1.975808080808081,0
2.5,7.6,23.0,2,0,0,1,0,0,1,0,0,1,19.0,57.5,0,1.2502683843263553,1
9.5,3.6,12.8,3,0,0,0,1,0,1,0,0,0,34.2,121.60000000000001,0,1.638694105691057,0
1.8,0.9,17.0,4,0,0,1,0,1,0,0,1,0,1.62,30.6,0,1.833109243697479,1
0.4,2.7,18.6,4,0,0,1,0,1,0,0,0,0,1.08,7.440000000000001,0,1.3795967741935482,1
1.8,2.5,14.7,1,1,0,1,0,0,1,0,0,0,4.5,26.46,0,1.4613605442176871,0
1.4,2.5,17.0,1,1,0,1,0,0,1,0,0,0,3.5,23.799999999999997,0,1.4388235294117648,0
17.4,3.2,14.0,2,1,0,0,1,0,1,0,0,0,55.68,243.59999999999997,0,1.9216988416988416,0
23.9,3.8,6.8,2,1,1,0,0,0,1,0,0,0,90.82,162.51999999999998,0,2.1762836297309622,0
13.1,3.8,14.1,3,1,0,0,1,0,1,0,0,0,49.779999999999994,184.70999999999998,0,1.7401467920171534,0
14.2,4.2,14.5,3,1,0,0,1,0,1,0,0,0,59.64,205.89999999999998,0,1.7550648080215212,0
3.0,2.8,17.0,3,1,0,1,0,0,1,0,0,0,8.399999999999999,51.0,0,1.4618538324420678,1
2.5,2.2,15.7,4,1,0,1,0,1,0,0,0,0,5.5,39.25,0,1.5173979712196273,0
17.1,4.3,15.3,1,0,0,0,1,0,1,0,0,0,73.53,261.63000000000005,0,1.8436928104575165,0
15.6,2.2,10.0,1,0,0,0,1,0,1,0,0,0,34.32,156.0,0,1.9903703703703703,0
2.4,0.0,12.1,2,0,0,1,0,0,1,0,1,0,0.0,29.04,0,3.162644628099174,1
16.3,5.6,14.8,2,0,0,0,1,0,1,0,0,0,91.28,241.24,0,1.7748353271304091,1
21.0,3.9,9.0,3,0,0,0,1,0,1,0,0,0,81.89999999999999,189.0,0,2.0383838383838384,1
13.2,1.8,9.1,3,0,0,0,1,0,1,0,1,0,23.759999999999998,120.11999999999999,0,1.9846727185857622,1
24.3,7.0,13.3,4,0,1,0,0,1,0,0,0,1,170.1,323.19000000000005,0,2.0185213032581455,1
24.3,6.5,19.6,4,0,1,0,0,1,0,0,0,1,157.95000000000002,476.28000000000003,0,2.003877551020408,0
0.8,0.1,18.9,4,0,0,1,0,1,0,0,1,0,0.08000000000000002,15.12,0,2.7462433862433864,1
6.4,0.1,20.7,4,0,0,0,1,1,0,0,1,0,0.6400000000000001,132.48,0,2.9283091787439615,1
15.9,3.8,14.1,4,0,0,0,1,1,0,0,0,0,60.42,224.19,0,1.8334801253504867,1
25.7,7.2,,4,0,1,0,0,1,0,0,0,1,185.04,,0,,0
24.4,6.9,10.5,1,1,1,0,0,0,1,0,0,1,168.35999999999999,256.2,0,2.0437065637065635,0
3.2,4.0,15.4,1,1,0,1,0,0,1,0,0,0,12.8,49.28,0,1.3938239538239539,0
16.8,4.6,5.0,2,1,0,0,1,0,1,0,0,0,77.28,84.0,0,1.956078431372549,1
4.6,2.3,19.0,3,1,0,0,1,0,1,0,0,0,10.579999999999998,87.39999999999999,0,1.563107769423559,0
23.6,8.5,15.9,3,1,0,0,1,0,1,0,0,1,200.60000000000002,375.24,0,1.960670859538784,0
23.6,9.5,21.8,4,1,0,0,1,1,0,0,0,1,224.20000000000002,514.48,0,1.9325382262996942,0
6.4,4.7,13.0,4,1,0,0,1,1,0,0,0,0,30.080000000000002,83.2,0,1.4825641025641025,0
0.8,2.9,12.3,1,0,0,1,0,0,1,0,0,0,2.32,9.840000000000002,0,1.4020851267336203,1
5.6,2.2,9.3,1,0,0,0,1,0,1,0,0,0,12.32,52.08,0,1.664563918757467,0
1.2,4.2,14.4,1,0,0,1,0,0,1,0,0,0,5.04,17.28,0,1.3222104018912528,1
1.3,5.1,13.9,1,0,0,1,0,0,1,0,0,0,6.63,18.07,0,1.2938472079479273,1
8.2,3.3,2.6,1,0,0,0,1,0,1,1,0,0,27.059999999999995,21.32,0,1.92110661268556,0
1.5,1.8,5.2,1,0,0,1,0,0,1,0,1,0,2.7,7.800000000000001,0,1.6770903010033444,0
9.0,2.6,24.0,2,0,0,0,1,0,1,0,0,0,23.400000000000002,216.0,0,1.664247311827957,1
4.2,2.0,6.9,3,0,0,0,1,0,1,0,1,0,8.4,28.980000000000004,0,1.684927536231884,0
7.0,2.5,11.5,2,1,0,0,1,0,1,0,0,0,17.5,80.5,0,1.653623188405797,1
3.3,3.5,4.4,2,1,0,1,0,0,1,0,0,0,11.549999999999999,14.52,0,1.5872727272727274,1
4.8,1.9,10.0,3,1,0,0,1,0,1,0,1,0,9.12,48.0,0,1.6766666666666667,1
10.1,2.5,7.0,3,1,0,0,1,0,1,0,0,0,25.25,70.7,0,1.8128571428571427,0
2.3,2.5,5.2,3,1,0,1,0,0,1,0,0,0,5.75,11.959999999999999,0,1.6023076923076922,1
3.8,0.7,16.3,3,1,0,1,0,0,1,0,1,0,2.6599999999999997,61.94,0,2.021349693251534,1
1.5,2.6,24.0,1,0,0,1,0,0,1,0,0,0,3.9000000000000004,36.0,0,1.414247311827957,1
6.3,2.2,11.2,1,0,0,0,1,0,1,0,0,0,13.860000000000001,70.55999999999999,0,1.6696560846560846,1
7.0,2.0,15.7,1,0,0,0,1,0,1,0,1,0,14.0,109.89999999999999,0,1.6970276008492569,1
19.4,6.6,3.6,1,0,0,0,1,0,1,1,0,1,128.04,69.84,0,2.0652895148669796,0
0.5,2.6,11.7,1,0,0,1,0,0,1,0,0,0,1.3,5.85,0,1.4247173972980423,1
4.7,2.3,10.7,1,0,0,0,1,0,1,0,0,0,10.809999999999999,50.29,0,1.6072674677347574,0
2.3,1.1,5.3,2,0,0,1,0,0,1,0,1,0,2.53,12.19,0,1.8903459119496855,0
1.5,5.1,9.9,3,0,0,1,0,0,1,0,0,0,7.6499999999999995,14.850000000000001,0,1.3295815295815296,1
0.4,0.4,16.9,1,0,0,1,0,0,1,0,1,0,0.16000000000000003,6.76,0,2.1836160420775808,1
20.4,6.8,11.8,2,0,0,0,1,0,1,0,0,1,138.72,240.72,0,1.9017320640817275,0
21.4,9.7,13.3,2,0,0,0,1,0,1,0,0,1,207.57999999999998,284.62,0,1.88656051894442,0
4.5,1.8,8.3,2,0,0,0,1,0,1,0,1,0,8.1,37.35,0,1.7052645364064956,0
3.1,1.1,8.0,2,0,0,1,0,0,1,0,1,0,3.4100000000000006,24.8,0,1.8533333333333333,0
2.5,0.0,4.9,2,0,0,1,0,0,1,0,1,0,0.0,12.25,0,3.287414965986395,1
3.6,3.0,16.6,2,0,0,1,0,0,1,0,0,0,10.8,59.760000000000005,0,1.4659552495697075,0
2.0,2.9,4.0,2,0,0,1,0,0,1,1,0,0,5.8,8.0,0,1.6107843137254902,1
6.3,2.7,9.8,1,1,0,0,1,0,1,0,0,0,17.01,61.74,0,1.6245408163265305,0
1.9,2.3,13.6,1,1,0,1,0,0,1,0,0,0,4.369999999999999,25.84,0,1.4940056022408963,0
1.3,3.2,6.0,1,1,0,1,0,0,1,0,0,0,4.16,7.800000000000001,0,1.4802702702702704,1
19.7,6.6,10.3,2,1,0,0,1,0,1,0,0,1,130.01999999999998,202.91,0,1.8945991157299784,1
6.1,2.3,5.8,2,1,0,0,1,0,1,0,0,0,14.029999999999998,35.379999999999995,0,1.7328899835796387,0
6.1,2.2,8.4,3,1,0,0,1,0,1,0,0,0,13.42,51.24,0,1.6927513227513227,1
18.3,4.5,11.0,3,1,0,0,1,0,1,0,0,0,82.35000000000001,201.3,0,1.9009090909090909,0
17.9,10.7,12.9,3,1,0,0,1,0,1,0,0,1,191.52999999999997,230.91,0,1.763471760797342,1
4.0,6.0,17.4,1,0,0,1,0,0,1,0,0,1,24.0,69.6,0,1.3446507515473032,1
5.2,3.1,6.3,1,0,0,0,1,0,1,0,0,0,16.12,32.76,0,1.6098412698412696,1
2.9,6.0,15.4,2,0,0,1,0,0,1,0,0,1,17.4,44.66,0,1.3154478854478855,1
4.1,1.9,16.3,2,0,0,0,1,0,1,0,1,0,7.789999999999999,66.83,0,1.614683026584867,0
1.4,5.3,24.0,3,0,0,1,0,0,1,0,0,0,7.419999999999999,33.599999999999994,0,1.2607471264367818,1
2.9,2.0,14.9,3,0,0,1,0,0,1,0,1,0,5.8,43.21,0,1.5637807606263983,1
3.2,2.3,9.4,1,0,0,1,0,0,1,0,0,0,7.359999999999999,30.080000000000002,0,1.5701925025329282,1
0.6,3.4,23.4,1,0,0,1,0,0,1,0,0,0,2.04,14.04,0,1.3191452991452992,1
19.8,6.6,5.0,3,0,0,0,1,0,1,0,0,1,130.68,99.0,0,2.0008450704225353,0
1.5,3.9,15.4,3,0,0,1,0,0,1,0,0,0,5.85,23.1,0,1.3422077922077922,1
0.1,0.4,17.0,1,0,0,1,0,0,1,0,1,0,0.04000000000000001,1.7000000000000002,0,2.173267973856209,1
0.8,2.1,13.3,2,0,0,1,0,0,1,0,0,0,1.6800000000000002,10.64,0,1.4864700212068633,1
8.4,1.7,9.0,3,0,0,0,1,0,1,0,1,0,14.28,75.60000000000001,0,1.8456565656565658,0
1.1,1.8,3.5,3,0,0,1,0,0,1,1,1,0,1.9800000000000002,3.8500000000000005,0,1.7571635610766045,0
0.5,3.9,12.1,3,0,0,1,0,0,1,0,0,0,1.95,6.05,0,1.3265840220385674,1
2.3,0.9,5.0,1,0,0,1,0,0,1,0,1,0,2.07,11.5,0,1.9909523809523808,0
19.8,5.2,12.1,1,0,0,0,1,0,1,0,0,0,102.96000000000001,239.58,0,1.9180832245904016,1
4.9,1.8,7.7,1,0,0,0,1,0,1,0,1,0,8.82,37.730000000000004,0,1.7279860718991156,1
2.2,0.1,5.8,2,0,0,1,0,0,1,0,1,0,0.22000000000000003,12.76,0,2.9124137931034486,1
17.0,9.9,6.6,3,0,0,0,1,0,1,0,0,1,168.3,112.19999999999999,0,1.8143356643356645,1
2.7,5.3,20.5,4,0,0,1,0,1,0,0,0,0,14.31,55.35,0,1.3111942809083263,1
3.3,2.0,8.0,1,1,0,1,0,0,1,0,1,0,6.6,26.4,0,1.635,1
3.1,4.9,20.1,1,1,0,1,0,0,1,0,0,0,15.190000000000001,62.31000000000001,0,1.3382697622996131,1
0.3,4.3,3.5,2,1,0,1,0,0,1,1,0,0,1.2899999999999998,1.05,0,1.5040476190476189,1
1.1,2.4,15.0,3,1,0,1,0,0,1,0,0,0,2.64,16.5,0,1.4481609195402299,1
0.8,2.9,12.8,3,1,0,1,0,0,1,0,0,0,2.32,10.240000000000002,0,1.3989093137254902,1
5.0,1.1,12.7,3,1,0,0,1,0,1,0,1,0,5.5,63.5,0,1.8704068241469818,1
3.0,3.3,7.4,3,1,0,1,0,0,1,0,0,0,9.899999999999999,22.200000000000003,0,1.4982930298719772,1
